TransactionAmount,TransactionDate,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,Age_Binned,Amount_Binned
219.02,2477.0,1.0,36.0,2.0,54.0,1.0,68.0,1.0,7375.73,170.0,0,0
125.14,1589.0,1.0,3.0,1.0,20.0,3.0,31.0,1.0,1845.18,258.0,1,3
47.6,374.0,1.0,2.0,2.0,53.0,1.0,115.0,1.0,1382.51,117.0,0,1
592.82,1715.0,1.0,22.0,2.0,74.0,2.0,248.0,1.0,7508.98,350.0,2,2
372.5,1941.0,1.0,26.0,0.0,22.0,3.0,211.0,1.0,3901.82,243.0,1,2
4.72,701.0,1.0,13.0,1.0,32.0,1.0,20.0,1.0,4792.01,185.0,1,1
144.93,887.0,1.0,14.0,1.0,42.0,1.0,74.0,1.0,6887.52,175.0,0,3
316.56,1603.0,1.0,10.0,2.0,28.0,1.0,261.0,1.0,8643.51,214.0,1,0
9.18,1234.0,1.0,37.0,2.0,22.0,4.0,140.0,1.0,887.32,205.0,1,1
421.25,33.0,1.0,13.0,2.0,25.0,3.0,66.0,1.0,7174.69,83.0,1,2
185.71,1422.0,1.0,41.0,1.0,48.0,1.0,194.0,1.0,2679.91,198.0,0,3
211.36,1675.0,1.0,21.0,1.0,60.0,2.0,138.0,1.0,4315.07,193.0,0,3
26.27,535.0,1.0,32.0,2.0,45.0,1.0,177.0,1.0,8853.93,238.0,0,1
297.03,1672.0,1.0,2.0,2.0,61.0,2.0,151.0,1.0,1088.62,227.0,2,0
341.67,455.0,1.0,29.0,1.0,53.0,2.0,96.0,1.0,1442.29,160.0,0,2
99.52,673.0,1.0,36.0,0.0,52.0,1.0,127.0,1.0,3798.09,316.0,0,3
211.36,2124.0,1.0,31.0,1.0,28.0,4.0,16.0,1.0,9951.68,107.0,1,3
139.69,1096.0,1.0,16.0,2.0,52.0,1.0,180.0,1.0,9567.94,93.0,0,3
42.72,1518.0,1.0,26.0,0.0,37.0,1.0,143.0,1.0,4737.84,36.0,1,1
112.72,576.0,1.0,42.0,1.0,31.0,0.0,17.0,1.0,9630.0,355.0,1,3
568.88,264.0,1.0,26.0,1.0,19.0,3.0,105.0,1.0,1307.86,131.0,1,2
189.03,731.0,1.0,28.0,0.0,28.0,3.0,50.0,1.0,1916.46,164.0,1,3
199.8,1331.0,1.0,11.0,0.0,20.0,3.0,163.0,1.0,4737.84,310.0,1,3
189.08,496.0,1.0,24.0,1.0,68.0,0.0,238.0,1.0,10790.8,145.0,2,3
211.36,1220.0,1.0,22.0,1.0,31.0,1.0,135.0,1.0,9977.49,33.0,1,3
409.59,539.0,1.0,0.0,2.0,35.0,0.0,50.0,1.0,14563.02,301.0,1,2
349.34,59.0,1.0,16.0,0.0,28.0,3.0,112.5,1.0,614.14,246.0,1,2
283.15,1470.0,1.0,3.0,2.0,24.0,3.0,180.0,1.0,603.79,292.0,1,0
151.82,1289.0,1.0,6.0,0.0,51.0,2.0,105.0,1.0,2197.12,330.0,0,3
438.59,2037.0,1.0,38.0,2.0,37.0,1.0,103.0,1.0,8994.39,189.0,1,2
590.57,1186.0,1.0,25.0,0.0,79.0,4.0,93.0,1.0,3224.6,56.0,2,2
63.74,2485.0,1.0,6.0,2.0,63.0,2.0,31.0,1.0,4336.4,150.0,2,1
77.02,1514.0,1.0,24.0,2.0,59.0,4.0,132.0,1.0,800.83,91.0,0,1
501.15,1540.0,1.0,31.0,1.0,47.0,1.0,208.0,1.0,8821.84,309.0,0,2
211.36,1610.0,1.0,18.0,0.0,64.0,2.0,75.0,1.0,3173.17,203.0,2,3
8.95,1848.0,1.0,28.0,2.0,76.0,2.0,102.0,1.0,3299.84,202.0,2,1
173.6,2249.0,1.0,2.0,2.0,21.0,3.0,160.0,1.0,421.44,192.0,1,3
149.4,797.0,1.0,6.0,0.0,53.0,2.0,123.0,1.0,1035.22,233.0,0,3
388.21,2393.0,1.0,8.0,1.0,53.0,0.0,237.0,1.0,9724.49,114.0,0,2
484.3,1952.0,1.0,4.0,2.0,61.0,2.0,230.0,1.0,7910.3,284.0,2,2
126.04,1116.0,1.0,5.0,1.0,65.0,2.0,167.0,1.0,6041.69,103.0,2,3
52.04,1365.0,1.0,7.0,1.0,50.0,0.0,31.0,1.0,8436.12,75.0,0,1
389.7,485.0,1.0,2.0,1.0,62.0,0.0,216.0,1.0,7125.15,258.0,2,2
161.1,671.0,1.0,24.0,0.0,19.0,3.0,104.0,1.0,239.12,251.0,1,3
309.77,828.0,1.0,35.0,2.0,67.0,2.0,137.0,1.0,4378.14,1.0,2,0
211.36,1156.0,1.0,31.0,0.0,41.0,0.0,273.0,1.0,4737.84,301.0,0,3
202.55,2139.0,1.0,9.0,0.0,21.0,3.0,34.0,1.0,701.73,169.0,1,3
211.36,222.0,1.0,13.0,1.0,41.0,0.0,134.0,1.0,10922.78,118.0,0,3
124.98,352.0,1.0,42.0,0.0,24.0,3.0,78.0,1.0,642.0,124.0,1,3
487.32,1973.0,1.0,18.0,1.0,52.0,0.0,164.0,1.0,7707.96,180.0,0,2
635.91,2252.0,1.0,17.0,1.0,46.0,0.0,78.0,1.0,13267.09,259.0,0,2
205.65,1276.0,1.0,15.0,1.0,62.0,2.0,144.0,1.0,3582.16,184.0,2,3
39.41,2226.0,1.0,21.0,1.0,25.0,3.0,132.0,1.0,921.91,278.0,1,1
254.0,877.0,1.0,26.0,1.0,35.0,0.0,63.0,1.0,5788.53,104.0,1,0
436.8,2148.0,1.0,15.0,1.0,36.0,1.0,213.0,1.0,4515.43,36.0,1,2
224.73,256.0,1.0,24.0,1.0,76.0,2.0,63.0,1.0,7551.89,136.0,2,0
211.36,978.0,1.0,9.0,0.0,65.0,0.0,115.0,1.0,14489.69,171.0,2,3
78.5,296.0,1.0,38.0,1.0,31.0,0.0,41.0,1.0,13991.5,330.0,1,1
50.0,382.0,1.0,17.0,0.0,53.0,0.0,87.0,1.0,185.87,298.0,0,1
132.42,1332.0,1.0,10.0,0.0,18.0,3.0,164.0,1.0,726.39,334.0,3,3
11.67,2119.0,1.0,13.0,1.0,76.0,2.0,105.0,1.0,7458.63,237.0,2,1
83.16,1507.0,1.0,20.0,0.0,61.0,2.0,177.0,1.0,3065.87,143.0,2,1
149.02,1621.0,1.0,13.0,1.0,46.0,1.0,176.0,1.0,9379.72,17.0,0,3
74.27,1277.0,1.0,22.0,2.0,59.0,0.0,148.0,1.0,13696.61,296.0,0,1
211.36,1679.0,1.0,32.0,0.0,62.0,2.0,118.0,1.0,3743.63,31.0,2,3
615.58,1786.0,1.0,17.0,0.0,42.0,0.0,133.0,1.0,14343.0,271.0,0,2
643.03,1397.0,1.0,17.0,2.0,36.0,1.0,52.0,1.0,2882.16,119.0,1,2
7.95,57.0,1.0,31.0,0.0,79.0,2.0,65.0,1.0,5631.2,223.0,2,1
270.92,738.0,1.0,21.0,1.0,77.0,2.0,143.0,1.0,4574.43,28.0,2,0
499.48,117.0,1.0,5.0,0.0,24.0,3.0,133.0,1.0,1242.62,141.0,1,2
211.36,919.0,1.0,1.0,1.0,25.0,3.0,287.0,1.0,352.31,164.0,1,3
138.82,1916.0,1.0,13.0,2.0,77.0,2.0,53.0,1.0,3100.22,324.0,2,3
231.46,1045.0,1.0,24.0,1.0,60.0,1.0,83.0,1.0,4707.24,128.0,0,0
292.08,2470.0,1.0,8.0,0.0,72.0,2.0,32.0,1.0,7950.48,191.0,2,0
63.98,2024.0,1.0,3.0,2.0,54.0,0.0,258.0,1.0,7954.12,30.0,0,1
235.21,1925.0,1.0,4.0,1.0,67.0,0.0,74.0,1.0,5946.61,275.0,2,0
201.73,1652.0,1.0,3.0,2.0,57.0,1.0,78.0,1.0,6650.71,343.0,0,3
161.31,1681.0,1.0,26.0,0.0,28.0,3.0,13.0,1.0,1268.67,151.0,1,3
18.41,2275.0,1.0,1.0,1.0,53.0,0.0,168.0,1.0,8287.54,306.0,0,1
471.75,1027.0,1.0,38.0,1.0,34.0,0.0,41.0,1.0,12948.5,270.0,1,2
290.02,1797.0,1.0,25.0,1.0,55.0,1.0,246.0,1.0,4746.71,93.0,0,0
48.05,899.0,1.0,27.0,1.0,27.0,1.0,38.0,1.0,5334.97,164.0,1,1
359.42,966.0,1.0,3.0,1.0,55.0,0.0,30.0,1.0,1765.45,19.0,0,2
32.91,807.0,1.0,13.0,2.0,19.0,3.0,255.0,1.0,427.3,21.0,1,1
3.8,1443.0,1.0,10.0,1.0,67.0,2.0,140.0,1.0,6285.39,128.0,2,1
31.81,652.0,1.0,13.0,2.0,51.0,2.0,149.0,1.0,1406.6,25.0,0,1
220.2,1682.0,1.0,4.0,2.0,28.0,3.0,102.0,1.0,1075.15,294.0,1,0
476.03,1618.0,1.0,15.0,1.0,77.0,2.0,99.0,1.0,5958.34,165.0,2,2
141.91,132.0,1.0,24.0,1.0,23.0,3.0,49.0,1.0,791.97,199.0,1,3
95.83,2271.0,1.0,42.0,2.0,27.0,3.0,91.0,1.0,1726.4,120.0,1,3
51.15,427.0,1.0,20.0,1.0,46.0,1.0,199.0,1.0,8992.25,270.0,0,1
211.36,2407.0,1.0,17.0,3.0,60.0,2.0,103.0,1.0,7816.41,171.0,0,3
50.75,1501.0,1.0,4.0,0.0,62.0,0.0,185.0,1.0,8271.47,78.0,2,1
185.07,2396.0,1.0,7.0,1.0,22.0,3.0,159.0,1.0,636.42,76.0,1,3
293.54,104.0,1.0,34.0,2.0,40.0,1.0,45.0,1.0,2290.1,121.0,1,0
23.38,1799.0,1.0,22.0,1.0,32.0,1.0,112.5,1.0,9968.49,198.0,1,1
285.26,2051.0,1.0,1.0,0.0,28.0,3.0,93.0,1.0,167.72,291.0,1,0
129.48,226.0,1.0,39.0,0.0,31.0,1.0,179.0,1.0,7581.7,259.0,1,3
211.36,1366.0,1.0,27.0,0.0,50.0,1.0,174.0,1.0,4111.38,176.0,0,3
297.86,235.0,1.0,25.0,0.0,28.0,3.0,96.0,1.0,1680.14,316.0,1,0
231.92,1260.0,1.0,16.0,0.0,66.0,0.0,12.0,1.0,5715.08,303.0,2,0
295.82,2364.0,1.0,6.0,1.0,47.0,1.0,46.0,1.0,5897.73,84.0,0,0
302.86,1216.0,1.0,20.0,2.0,55.0,0.0,275.0,1.0,5239.24,342.0,0,0
81.08,1746.0,1.0,29.0,0.0,58.0,1.0,56.0,1.0,7788.91,54.0,0,1
211.36,1538.0,1.0,23.0,1.0,79.0,2.0,158.0,1.0,3898.64,109.0,2,3
178.43,2451.0,1.0,3.0,1.0,26.0,3.0,136.0,1.0,1214.93,95.0,1,3
211.91,1733.0,1.0,16.0,2.0,20.0,3.0,181.0,1.0,927.47,143.0,1,0
17.21,2434.0,1.0,29.0,2.0,23.0,3.0,219.0,1.0,914.16,36.0,1,1
124.22,910.0,1.0,5.0,0.0,23.0,3.0,172.0,1.0,9695.04,101.0,1,3
38.37,1616.0,1.0,35.0,0.0,63.0,0.0,135.0,1.0,8647.04,221.0,2,1
269.79,1839.0,1.0,38.0,0.0,52.0,1.0,17.0,1.0,1292.1,96.0,0,0
605.42,1080.0,1.0,23.0,0.0,21.0,3.0,33.0,1.0,392.34,197.0,1,2
211.36,16.0,1.0,2.0,0.0,60.0,1.0,40.0,1.0,9877.17,358.0,0,3
29.19,166.0,1.0,26.0,1.0,58.0,0.0,41.0,1.0,12059.85,310.0,0,1
701.7,1199.0,1.0,39.0,2.0,61.0,2.0,64.0,1.0,6643.24,206.0,2,2
211.36,952.0,1.0,18.0,1.0,57.0,0.0,72.0,1.0,9903.48,341.0,0,3
410.97,1793.0,1.0,20.0,3.0,22.0,3.0,45.0,1.0,151.42,287.0,1,2
36.97,1554.0,1.0,41.0,1.0,41.0,1.0,79.0,1.0,2850.92,85.0,0,1
137.59,19.0,1.0,26.0,0.0,30.0,0.0,95.0,1.0,10679.67,306.0,1,3
168.11,904.0,1.0,27.0,2.0,51.0,0.0,12.0,1.0,10652.13,36.0,0,3
430.98,1892.0,1.0,3.0,1.0,24.0,3.0,93.0,1.0,569.25,276.0,1,2
13.87,2351.0,1.0,31.0,1.0,24.0,3.0,20.0,1.0,954.83,84.0,1,1
642.68,955.0,1.0,17.0,0.0,76.0,2.0,66.0,1.0,1831.2,253.0,2,2
175.07,2202.0,1.0,19.0,2.0,28.0,1.0,169.0,1.0,9274.64,343.0,1,3
302.82,2067.0,1.0,17.0,0.0,36.0,1.0,175.0,1.0,9384.54,68.0,1,0
211.36,2439.0,1.0,43.0,0.0,67.0,2.0,52.0,1.0,1483.84,186.0,2,3
406.81,2306.0,1.0,27.0,2.0,66.0,2.0,84.0,1.0,1968.36,143.0,2,2
256.3,644.0,1.0,27.0,2.0,53.0,2.0,172.0,1.0,4203.05,0.0,0,0
80.96,1813.0,1.0,17.0,2.0,19.0,3.0,97.0,1.0,959.94,2.0,1,1
95.78,568.0,1.0,1.0,2.0,22.0,3.0,27.0,1.0,271.64,173.0,1,3
379.54,23.0,1.0,16.0,1.0,41.0,0.0,118.0,1.0,12571.76,0.0,0,2
211.36,1231.0,1.0,12.0,2.0,22.0,3.0,65.0,1.0,8627.08,14.0,1,3
142.19,1098.0,1.0,15.0,1.0,18.0,3.0,27.0,1.0,524.46,201.0,3,3
211.36,1113.0,1.0,17.0,1.0,28.0,3.0,175.0,1.0,422.32,187.0,1,3
295.18,845.0,1.0,9.0,1.0,66.0,0.0,31.0,1.0,12961.53,90.0,2,0
18.46,2168.0,1.0,5.0,1.0,68.0,2.0,213.0,1.0,6381.6,234.0,2,1
603.23,1561.0,1.0,11.0,1.0,28.0,3.0,48.0,1.0,117.98,115.0,1,2
54.5,2196.0,1.0,30.0,1.0,57.0,2.0,147.0,1.0,1715.22,124.0,0,1
414.77,2483.0,1.0,37.0,2.0,29.0,0.0,274.0,1.0,5599.81,102.0,1,2
211.36,1536.0,1.0,7.0,1.0,61.0,2.0,69.0,1.0,7904.24,126.0,2,3
440.03,2254.0,1.0,38.0,2.0,49.0,1.0,88.0,1.0,1490.44,236.0,0,2
211.36,565.0,1.0,26.0,0.0,56.0,2.0,285.0,1.0,1532.72,63.0,0,3
76.39,93.0,1.0,10.0,1.0,18.0,3.0,219.0,1.0,5976.0,226.0,3,1
595.91,1467.0,1.0,35.0,0.0,19.0,3.0,162.0,1.0,1673.76,238.0,1,2
6.03,1454.0,1.0,6.0,1.0,76.0,2.0,70.0,1.0,3290.72,184.0,2,1
249.34,1504.0,1.0,5.0,0.0,26.0,1.0,197.0,1.0,3030.97,94.0,1,0
421.52,1505.0,1.0,38.0,1.0,20.0,3.0,67.0,1.0,369.86,238.0,1,2
189.77,390.0,1.0,33.0,1.0,58.0,1.0,24.0,1.0,6570.36,304.0,0,3
73.19,1955.0,1.0,1.0,1.0,76.0,2.0,213.0,1.0,2264.98,243.0,2,1
188.13,1004.0,1.0,17.0,2.0,75.0,2.0,198.0,1.0,5029.87,225.0,2,3
30.52,907.0,1.0,17.0,1.0,62.0,0.0,122.0,1.0,12327.74,55.0,2,1
211.36,948.0,1.0,38.0,1.0,20.0,3.0,118.0,1.0,420.25,179.0,1,3
211.36,1900.0,1.0,28.0,2.0,41.0,0.0,150.0,1.0,6499.53,4.0,0,3
170.24,1011.0,1.0,37.0,1.0,62.0,2.0,133.0,1.0,5172.99,101.0,2,3
56.62,408.0,1.0,2.0,1.0,54.0,0.0,121.0,1.0,8981.1,142.0,0,1
53.14,739.0,1.0,19.0,0.0,34.0,0.0,70.0,1.0,7915.0,52.0,1,1
587.23,1392.0,1.0,29.0,2.0,27.0,3.0,144.0,1.0,500.84,178.0,1,2
211.36,46.0,1.0,31.0,1.0,43.0,0.0,75.0,1.0,13784.4,36.0,0,3
21.27,1337.0,1.0,16.0,2.0,62.0,2.0,114.0,1.0,7392.79,211.0,2,1
211.36,2127.0,1.0,2.0,0.0,26.0,3.0,144.0,1.0,1134.79,15.0,1,3
76.02,1274.0,1.0,0.0,2.0,34.0,0.0,189.0,1.0,14765.41,327.0,1,1
170.19,1241.0,1.0,20.0,1.0,27.0,3.0,156.0,1.0,4737.84,352.0,1,3
155.51,1544.0,1.0,33.0,0.0,68.0,0.0,15.0,1.0,5360.19,120.0,2,3
135.15,545.0,1.0,7.0,2.0,72.0,2.0,50.0,1.0,5878.14,253.0,2,3
39.48,958.0,1.0,29.0,0.0,56.0,2.0,38.0,1.0,5889.51,326.0,0,1
451.68,722.0,1.0,15.0,2.0,33.0,1.0,15.0,1.0,4381.54,208.0,1,2
19.11,1730.0,1.0,7.0,2.0,45.0,1.0,160.0,1.0,8478.46,321.0,0,1
355.0,1601.0,1.0,13.0,2.0,26.0,3.0,33.0,1.0,185.47,251.0,1,2
427.69,595.0,1.0,33.0,0.0,43.0,1.0,236.0,1.0,2443.54,329.0,0,2
254.86,170.0,1.0,4.0,1.0,23.0,3.0,102.0,1.0,699.9,315.0,1,0
19.48,1244.0,1.0,9.0,0.0,27.0,1.0,114.0,1.0,4739.59,360.0,1,1
190.17,1059.0,1.0,3.0,0.0,49.0,0.0,265.0,1.0,12893.85,145.0,0,3
91.38,632.0,1.0,17.0,0.0,45.0,2.0,179.0,1.0,2402.58,16.0,0,3
206.63,2318.0,1.0,28.0,2.0,59.0,2.0,128.0,1.0,7626.53,258.0,0,3
93.22,658.0,1.0,5.0,2.0,52.0,2.0,52.0,1.0,1014.63,198.0,0,3
547.98,2004.0,1.0,28.0,0.0,28.0,3.0,171.0,1.0,1358.54,360.0,1,2
641.06,2338.0,1.0,7.0,0.0,23.0,3.0,25.0,1.0,1602.13,58.0,1,2
314.55,763.0,1.0,9.0,1.0,27.0,3.0,19.0,1.0,1105.89,53.0,1,0
211.36,385.0,1.0,41.0,2.0,61.0,2.0,63.0,1.0,1731.89,348.0,2,3
211.36,712.0,1.0,37.0,0.0,29.0,1.0,52.0,1.0,8692.47,333.0,1,3
189.45,558.0,1.0,4.0,1.0,53.0,0.0,62.0,1.0,12578.75,188.0,0,3
91.84,1227.0,1.0,23.0,1.0,67.0,2.0,80.0,1.0,1712.41,129.0,2,3
609.52,1371.0,1.0,42.0,0.0,78.0,2.0,169.0,1.0,3485.03,116.0,2,2
211.36,1399.0,1.0,7.0,1.0,78.0,2.0,68.0,1.0,1146.78,33.0,2,3
100.01,1190.0,1.0,30.0,0.0,50.0,0.0,63.0,1.0,6393.12,184.0,0,3
28.78,1420.0,1.0,40.0,2.0,40.0,0.0,51.0,1.0,680.55,315.0,1,1
111.08,879.0,1.0,6.0,2.0,70.0,0.0,83.0,1.0,7037.34,275.0,2,3
470.96,482.0,1.0,16.0,2.0,69.0,0.0,124.0,1.0,12991.03,286.0,2,2
52.23,1693.0,1.0,37.0,1.0,28.0,3.0,96.0,1.0,105.01,108.0,1,1
78.62,1385.0,1.0,28.0,1.0,32.0,0.0,52.0,1.0,1360.85,109.0,1,1
47.79,1716.0,1.0,10.0,1.0,25.0,3.0,37.0,1.0,1649.92,331.0,1,1
333.97,561.0,1.0,14.0,1.0,52.0,0.0,45.0,1.0,5237.36,324.0,0,2
30.87,1270.0,1.0,14.0,0.0,33.0,0.0,295.0,1.0,14348.65,259.0,1,1
211.36,474.0,1.0,36.0,2.0,67.0,2.0,115.0,1.0,5625.55,139.0,2,3
220.23,1741.0,1.0,25.0,0.0,41.0,1.0,48.0,1.0,3438.02,10.0,0,0
27.28,2426.0,1.0,1.0,0.0,29.0,0.0,96.0,1.0,10668.24,199.0,1,1
101.52,1450.0,1.0,40.0,0.0,49.0,1.0,98.0,1.0,2018.9,135.0,0,3
162.65,858.0,1.0,27.0,0.0,59.0,1.0,147.0,1.0,9500.95,296.0,0,3
10.52,1312.0,1.0,18.0,0.0,55.0,2.0,30.0,1.0,2472.99,282.0,0,1
270.72,587.0,1.0,20.0,1.0,38.0,0.0,37.0,1.0,6522.47,346.0,1,0
202.34,72.0,1.0,27.0,2.0,20.0,3.0,134.0,1.0,4737.84,301.0,1,3
247.58,977.0,1.0,35.0,0.0,39.0,1.0,152.0,1.0,778.74,55.0,1,0
686.17,1846.0,1.0,10.0,0.0,61.0,2.0,112.5,1.0,2246.15,74.0,2,2
359.65,88.0,1.0,17.0,2.0,25.0,3.0,289.0,1.0,219.53,161.0,1,2
109.91,780.0,1.0,39.0,1.0,38.0,0.0,90.0,1.0,12896.06,273.0,1,3
215.72,1895.0,1.0,8.0,1.0,30.0,1.0,137.0,1.0,8697.11,330.0,1,0
490.76,2485.0,1.0,8.0,2.0,66.0,2.0,156.0,1.0,6414.11,201.0,2,2
224.28,309.0,1.0,6.0,2.0,64.0,2.0,68.0,1.0,5767.51,268.0,2,0
614.03,829.0,1.0,9.0,0.0,68.0,2.0,51.0,1.0,4737.84,109.0,2,2
608.79,2069.0,1.0,13.0,2.0,55.0,1.0,157.0,1.0,2991.17,354.0,0,2
186.55,1137.0,1.0,30.0,1.0,48.0,1.0,288.0,1.0,4737.84,55.0,0,3
211.36,542.0,1.0,7.0,1.0,20.0,3.0,68.0,1.0,1236.76,348.0,1,3
203.34,2403.0,1.0,31.0,0.0,60.0,0.0,66.0,1.0,13586.99,200.0,0,3
90.88,2178.0,1.0,7.0,0.0,26.0,1.0,284.0,1.0,7117.35,266.0,1,3
60.11,2240.0,1.0,0.0,1.0,61.0,2.0,122.0,1.0,7235.87,106.0,2,1
393.92,889.0,1.0,22.0,1.0,72.0,2.0,47.0,1.0,7318.64,343.0,2,2
19.39,2156.0,1.0,7.0,0.0,43.0,0.0,45.0,1.0,9847.6,300.0,0,1
557.41,697.0,1.0,42.0,2.0,80.0,2.0,49.0,1.0,2968.75,211.0,2,2
57.07,1563.0,1.0,4.0,2.0,31.0,0.0,99.0,1.0,9323.71,311.0,1,1
395.27,1426.0,1.0,24.0,2.0,18.0,3.0,167.0,1.0,1764.08,118.0,3,2
289.05,1060.0,1.0,27.0,0.0,75.0,2.0,116.0,1.0,5683.49,334.0,2,0
46.11,583.0,1.0,37.0,2.0,33.0,0.0,233.0,1.0,5225.73,260.0,1,1
335.5,1481.0,1.0,34.0,0.0,63.0,2.0,47.0,1.0,6445.4,359.0,2,2
388.07,1650.0,1.0,39.0,2.0,24.0,3.0,68.0,1.0,289.71,253.0,1,2
520.86,541.0,1.0,34.0,2.0,51.0,1.0,66.0,1.0,9200.74,144.0,0,2
211.36,1112.0,1.0,22.0,2.0,25.0,3.0,39.0,1.0,300.87,21.0,1,3
31.7,996.0,1.0,33.0,0.0,48.0,0.0,121.0,1.0,743.9,99.0,0,1
22.3,784.0,1.0,30.0,0.0,21.0,3.0,90.0,1.0,1200.35,354.0,1,1
203.12,125.0,1.0,38.0,0.0,56.0,2.0,181.0,1.0,1562.39,172.0,0,3
315.94,403.0,1.0,33.0,1.0,49.0,0.0,172.0,1.0,7719.71,345.0,0,0
192.23,2458.0,1.0,0.0,2.0,54.0,1.0,39.0,1.0,2610.67,18.0,0,3
211.36,1095.0,1.0,28.0,2.0,66.0,2.0,51.0,1.0,2060.02,168.0,2,3
0.26,2199.0,1.0,28.0,2.0,20.0,3.0,173.0,1.0,1833.67,82.0,1,1
210.77,990.0,1.0,23.0,0.0,71.0,2.0,161.0,1.0,5396.65,297.0,2,3
406.65,2099.0,1.0,23.0,0.0,57.0,0.0,107.0,1.0,12995.7,277.0,0,2
422.9,391.0,1.0,40.0,0.0,40.0,1.0,111.0,1.0,7616.43,268.0,1,2
20.62,1139.0,1.0,30.0,0.0,35.0,0.0,225.0,1.0,12500.8,146.0,1,1
174.39,49.0,1.0,37.0,0.0,19.0,3.0,36.0,1.0,1127.08,277.0,1,3
7.86,1926.0,1.0,34.0,1.0,76.0,2.0,91.0,1.0,3621.98,88.0,2,1
211.36,27.0,1.0,10.0,2.0,49.0,1.0,44.0,1.0,5212.28,152.0,0,3
54.85,1645.0,1.0,37.0,1.0,58.0,2.0,40.0,1.0,2727.45,193.0,0,1
204.7,1765.0,1.0,28.0,1.0,49.0,0.0,95.0,1.0,5117.03,243.0,0,3
16.55,1687.0,1.0,40.0,1.0,26.0,1.0,159.0,1.0,6089.79,108.0,1,1
91.32,2111.0,1.0,25.0,1.0,58.0,1.0,77.0,1.0,2618.1,119.0,0,3
195.49,1066.0,1.0,22.0,0.0,31.0,0.0,112.5,1.0,11988.12,132.0,1,3
49.62,2319.0,1.0,32.0,0.0,55.0,1.0,111.0,1.0,3841.42,60.0,0,1
487.16,1.0,1.0,20.0,1.0,28.0,3.0,84.0,1.0,321.21,358.0,1,2
405.6,1447.0,1.0,40.0,2.0,37.0,1.0,44.0,1.0,9754.73,181.0,1,2
512.95,1933.0,1.0,8.0,1.0,57.0,1.0,143.0,1.0,9584.52,222.0,0,2
345.94,1878.0,1.0,32.0,0.0,31.0,0.0,163.0,1.0,7624.56,316.0,1,2
356.56,1877.0,1.0,27.0,2.0,47.0,1.0,52.0,1.0,2485.73,333.0,0,2
10.31,90.0,1.0,21.0,2.0,36.0,1.0,280.0,1.0,2137.9,290.0,1,1
211.69,1974.0,1.0,1.0,1.0,30.0,0.0,111.0,1.0,6412.85,87.0,1,0
221.49,1707.0,1.0,28.0,1.0,23.0,3.0,196.0,1.0,707.25,326.0,1,0
278.23,814.0,1.0,14.0,2.0,48.0,1.0,83.0,1.0,8300.54,203.0,0,0
116.88,1852.0,1.0,22.0,0.0,45.0,0.0,263.0,1.0,7717.34,219.0,0,3
328.77,636.0,1.0,36.0,2.0,39.0,0.0,247.0,1.0,6967.03,214.0,1,2
77.53,1350.0,1.0,21.0,1.0,54.0,2.0,55.0,1.0,5158.6,49.0,0,1
421.74,1129.0,1.0,38.0,2.0,67.0,0.0,103.0,1.0,12031.14,235.0,2,2
313.69,484.0,1.0,28.0,1.0,73.0,2.0,152.0,1.0,7093.68,240.0,2,0
411.72,1131.0,1.0,42.0,1.0,29.0,0.0,153.0,1.0,8539.86,319.0,1,2
508.73,1283.0,1.0,6.0,1.0,59.0,2.0,89.0,1.0,7640.57,164.0,0,2
153.08,2234.0,1.0,29.0,0.0,24.0,3.0,201.0,1.0,1292.21,186.0,1,3
23.01,1061.0,1.0,19.0,1.0,63.0,2.0,166.0,1.0,5958.75,171.0,2,1
69.28,2027.0,1.0,20.0,2.0,25.0,3.0,129.0,1.0,708.74,277.0,1,1
51.25,1597.0,1.0,2.0,1.0,28.0,3.0,66.0,1.0,1744.4,328.0,1,1
407.65,1432.0,1.0,10.0,0.0,25.0,3.0,263.0,1.0,273.78,134.0,1,2
459.25,943.0,1.0,40.0,1.0,25.0,3.0,59.0,1.0,130.76,323.0,1,2
301.56,260.0,1.0,39.0,1.0,49.0,0.0,118.0,1.0,10389.6,240.0,0,0
17.67,1182.0,1.0,36.0,2.0,63.0,0.0,91.0,1.0,1048.18,271.0,2,1
5.29,511.0,1.0,37.0,2.0,32.0,0.0,132.0,1.0,12896.68,280.0,1,1
401.37,1726.0,1.0,20.0,1.0,43.0,1.0,251.0,1.0,8208.54,317.0,0,2
145.4,1232.0,1.0,40.0,2.0,38.0,1.0,24.0,1.0,5244.49,209.0,1,3
556.34,1966.0,1.0,39.0,2.0,37.0,0.0,46.0,1.0,11935.14,49.0,1,2
34.31,774.0,1.0,30.0,0.0,24.0,3.0,251.0,1.0,1484.76,302.0,1,1
211.36,1188.0,1.0,40.0,2.0,23.0,3.0,145.0,1.0,6513.34,38.0,1,3
282.65,475.0,1.0,13.0,0.0,35.0,0.0,161.0,1.0,13801.15,148.0,1,0
305.27,1809.0,1.0,19.0,2.0,68.0,0.0,147.0,1.0,12958.65,188.0,2,0
185.81,1751.0,1.0,2.0,2.0,32.0,0.0,116.0,1.0,9588.71,232.0,1,3
66.01,1863.0,1.0,25.0,2.0,49.0,4.0,179.0,1.0,3475.99,42.0,0,1
447.95,80.0,1.0,40.0,1.0,29.0,1.0,75.0,1.0,7544.4,177.0,1,2
